,,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto
,,2018/6/29,2018/5/31,2018/4/27,2018/3/30,2018/2/28,2018/1/31,2017/12/29,2017/11/30,2017/10/31,2017/9/29,2017/8/31,2017/7/31,2017/6/30,2017/5/31,2017/4/28,2017/3/31,2017/2/28,2017/1/26,2016/12/30,2016/11/30,2016/10/31,2016/9/30,2016/8/31,2016/7/29,2018/6/29,2018/5/31,2018/4/27,2018/3/30,2018/2/28,2018/1/31,2017/12/29,2017/11/30,2017/10/31,2017/9/29,2017/8/31,2017/7/31,2017/6/30,2017/5/31,2017/4/28,2017/3/31,2017/2/28,2017/1/26,2016/12/30,2016/11/30,2016/10/31,2016/9/30,2016/8/31,2016/7/29
801160.INDX,600917.XSHG,-0.327379874,-0.393500387,-0.373812873,-0.450083337,-0.42471676,-0.259292652,-0.223423724,-0.464657497,-0.558746715,-0.05473813,0.015231167,-0.059205444,-0.275063259,-0.252757595,-0.158532463,0.147885107,0.776612609,1.791870758,2.224682327,3.591045966,1.178850105,1.693848252,1.780067685,0.621926743,-0.385186463,-0.396551165,-0.360870646,-0.373360875,-0.379177777,-0.359835365,-0.11226443,0.005805549,0.365132574,0.46031789,0.594827837,0.717530383,0.718128054,0.768055162,0.799781895,0.933651257,1.151698272,1.186580177,1.164904347,1.046873567,0.810010968,0.840432649,0.767853469,0.753594969
801160.INDX,600969.XSHG,-0.20323376,-0.294149417,-0.24055129,-0.227325026,-0.147287249,-0.408720506,-0.379804449,-0.258244194,-0.374872719,-0.230031988,-0.20860074,-0.271469557,-0.443801966,-0.462956609,-0.479181593,-0.203083778,-0.19534561,0.056425277,0.088936721,0.148903538,0.080501813,-0.106622979,-0.069506917,0.050501914,-0.369656326,-0.403381115,-0.393986252,-0.43755611,-0.494985539,-0.537144755,-0.381693324,-0.371686465,-0.323136349,-0.310375971,-0.283198491,-0.27153499,-0.274983496,-0.217081462,-0.191757482,-0.076721622,-0.027566434,-0.022612096,0.00318975,0.021101108,0.003490864,-0.025084702,-0.015124059,-0.045506033
801160.INDX,600979.XSHG,-0.267434599,-0.390510267,-0.306986224,-0.380220528,-0.395538967,-0.489747586,-0.245018972,-0.365137913,-0.330978807,-0.230431746,-0.212887168,-0.097632889,-0.354387212,-0.385930661,-0.269427203,-0.446142032,-0.450884072,-0.459443033,-0.496389082,-0.505318023,1.120250225,1.077783928,-0.25475836,-0.286429,-0.393881051,-0.418429676,-0.393567067,-0.428843096,-0.472627023,-0.506068527,-0.346215865,-0.350901266,-0.287708349,-0.163678571,-0.01708893,-0.018021284,-0.072438602,-0.053323875,-0.07473694,-0.506450676,-0.490498858,-0.533190516,-0.56122664,-0.576996776,-0.064532443,-0.116843392,-0.159631513,-0.17275453
801160.INDX,600982.XSHG,-0.266852903,-0.402329704,-0.33247384,-0.446872621,-0.432371923,-0.512249585,-0.384668244,-0.379636214,-0.453239104,-0.348645881,-0.380526684,-0.249777246,-0.421089113,-0.516376313,-0.373610066,-0.064691121,0.538319862,-0.059043979,-0.036032245,0.163847157,-0.054608627,-0.178403881,-0.119824754,0.398648811,-0.459719677,-0.485765612,-0.468601162,-0.498631523,-0.524164365,-0.527108883,-0.367869535,-0.363250742,-0.303089418,-0.290790498,-0.255759288,-0.231810375,-0.21552568,-0.155686004,-0.138500455,-0.008146659,0.111366288,0.104360284,0.139517763,0.142614995,0.086920601,0.195671875,0.384235029,0.505516947
801160.INDX,600995.XSHG,-0.213581821,-0.243091707,-0.156097448,-0.124344272,-0.335940919,-0.408123988,-0.310933117,-0.207625128,-0.09812582,0.098511934,0.793753633,0.362341023,-0.184246055,-0.287869138,0.126209783,0.224409358,0.27841377,1.158156467,1.175772789,0.645756604,2.043616377,-0.830821332,-0.149308194,0.078246714,-0.182980083,-0.198936065,-0.181124165,-0.186424576,-0.221073093,-0.239189643,-0.018008867,0.043567973,0.136640963,0.217435905,0.231469683,0.166096421,0.112153576,0.162037536,0.189123618,0.247264615,0.284421285,0.292239385,0.280449231,0.20432556,0.095439835,-0.668081514,0.015590959,0.113348265
801160.INDX,601016.XSHG,-0.227022053,-0.383119593,-0.347933542,-0.454394021,-0.480908059,-0.542373763,-0.450037644,-0.397540365,-0.429935088,-0.231602466,0.036094015,-0.22707859,-0.198612618,0.076695266,-0.307053384,-0.161430328,-0.151508737,-0.229851332,-0.071109047,-0.132321715,0.102760106,-0.636188894,-0.341717466,-0.139162793,-0.418992395,-0.432004555,-0.377610096,-0.400230684,-0.434840306,-0.469207546,-0.316219322,-0.310282861,-0.273900653,-0.255852008,-0.254885966,-0.280065873,-0.299267498,-0.272694673,-0.318114027,-0.246774238,-0.216284116,-0.237130072,-0.239708233,-0.251020176,-0.265273009,-0.247735905,0.226221907,0.330003886
801160.INDX,601139.XSHG,-0.319236134,-0.408225318,-0.378957402,-0.488968679,-0.489404889,-0.424528243,-0.116381331,-0.45012795,-0.552008204,-0.483821175,-0.569363925,-0.510904968,-0.63757954,-0.681588662,-0.774107375,-0.40472797,-0.405602027,-0.359897839,-0.444800619,-0.443731297,-0.567775619,-0.756616889,-0.479761319,-0.447098828,-0.507225306,-0.543834354,-0.539024224,-0.5920013,-0.641704706,-0.681763568,-0.547200802,-0.576338704,-0.56896218,-0.582995784,-0.575733075,-0.566841406,-0.583134251,-0.534777727,-0.541620753,-0.451363599,-0.428849119,-0.466436999,-0.489807334,-0.498476629,-0.536191171,-0.542709549,-0.520229654,-0.573818074
801160.INDX,601158.XSHG,-0.378936485,-0.486842909,-0.394077617,-0.523424422,-0.564193024,-0.637153906,-0.544161798,-0.488373467,-0.5686673,-0.492558742,-0.571004824,-0.5111286,-0.636313914,-0.704003621,-0.801979845,-0.396961171,-0.390443782,-0.419910162,-0.423218118,-0.45415915,-0.444779041,-0.772127556,-0.469237606,-0.462933157,-0.575609387,-0.607004303,-0.596424608,-0.650181745,-0.695002127,-0.729494502,-0.583650246,-0.584695094,-0.575228541,-0.58188926,-0.575225985,-0.565462677,-0.582824721,-0.53715063,-0.544324014,-0.454299361,-0.432205408,-0.470876812,-0.494838252,-0.510954512,-0.56387052,-0.596151064,-0.572719768,-0.627278949
801160.INDX,601199.XSHG,-0.316878736,-0.300552787,-0.344538675,-0.439380949,-0.481910044,-0.566400198,-0.447547381,-0.390353707,-0.442507402,-0.389278421,-0.46012699,-0.387758238,-0.505851837,-0.518602134,-0.320047312,-0.124085855,-0.12870714,-0.151775893,-0.220342611,-0.222934119,-0.097341577,0.079372837,0.108970151,0.058245456,-0.485403033,-0.51277367,-0.504902574,-0.537699551,-0.56764384,-0.594400352,-0.437555473,-0.435866719,-0.410838282,-0.40418153,-0.355909562,-0.31398834,-0.30720271,-0.244847155,-0.205245917,-0.103226566,-0.020147267,-0.035525071,-0.031960913,-0.022765438,-0.053989484,-0.086464046,-0.103341933,-0.166977454
801160.INDX,601200.XSHG,-0.24906526,-0.242555742,-0.246244221,-0.245638001,-0.323075436,-0.420054355,-0.262489722,0.01759847,0.350359515,-0.2094159,-0.143668055,-0.144632897,-0.167758713,0.005092799,0.658167284,-0.200397316,-0.450884072,-0.459443033,-0.496389082,-0.505318023,-0.629236748,-0.830821332,-0.559988657,-0.536930867,-0.285370301,-0.295235522,-0.252860672,-0.225745563,-0.266697666,-0.29335107,-0.114856391,-0.092408485,-0.057399223,-0.098614969,-0.028554798,0.045687464,0.130612794,0.350206022,0.677995811,-0.250568572,-0.490498858,-0.533190516,-0.56122664,-0.576996776,-0.636692017,-0.668081514,-0.647623543,-0.711550894
801160.INDX,601330.XSHG,-0.14739097,-0.5030629,-0.417293283,-0.549407442,-0.598661296,-0.66873624,-0.570387379,-0.511152046,-0.595340572,-0.517914817,-0.606166927,-0.546425197,-0.669425422,-0.736669895,-0.854253126,-0.446142032,-0.450884072,-0.459443033,-0.496389082,-0.505318023,-0.629236748,-0.830821332,-0.559988657,-0.536930867,-0.367482679,-0.630866617,-0.621156517,-0.676882915,-0.723575926,-0.759521404,-0.614024783,-0.617115774,-0.610982067,-0.626150214,-0.621568377,-0.615728821,-0.635022662,-0.58856353,-0.596800718,-0.506450676,-0.490498858,-0.533190516,-0.56122664,-0.576996776,-0.636692017,-0.668081514,-0.647623543,-0.711550894
801160.INDX,601368.XSHG,-0.322542615,-0.356716269,-0.299021344,-0.378971916,-0.400949684,-0.482092267,-0.405602016,-0.073484603,-0.140896646,-0.303416125,-0.231305413,-0.312282411,-0.442057455,-0.47512025,-0.515617491,-0.199918541,-0.128129071,-0.074849205,0.028840981,0.38797174,0.048767952,0.603651024,0.066108387,0.679291462,-0.398828958,-0.422142221,-0.406897147,-0.4478993,-0.491245369,-0.523180632,-0.366033563,-0.35693056,-0.301597427,-0.304068785,-0.227165046,-0.206476238,-0.160738946,-0.092326764,-0.048512523,0.14199263,0.28712987,0.359493162,0.429666917,0.506251526,0.780438455,1.034272473,1.304759644,1.994168478
801160.INDX,601619.XSHG,4.33066251,4.101550527,-0.417293283,-0.549407442,-0.598661296,-0.66873624,-0.570387379,-0.511152046,-0.595340572,4.07177158,4.109399597,-0.535541769,-0.669425422,-0.736669895,-0.854253126,-0.446142032,-0.450884072,-0.459443033,-0.496389082,-0.505318023,-0.629236748,-0.830821332,-0.559988657,-0.536930867,3.737335431,3.635528047,-0.621156517,-0.676882915,3.249612112,3.12764393,-0.614024783,-0.617115774,-0.610982067,3.647444787,3.721041263,-0.607341556,-0.635022662,-0.58856353,-0.596800718,-0.506450676,-0.490498858,-0.533190516,-0.56122664,-0.576996776,-0.636692017,-0.668081514,-0.647623543,-0.711550894
801160.INDX,601985.XSHG,-0.289141034,-0.395757082,-0.318894372,-0.418689666,-0.300390504,-0.436491751,-0.360816195,-0.136727189,-0.341928888,-0.324117876,-0.320550181,-0.127040507,-0.27154003,-0.240625303,-0.146662693,-0.084001724,0.217877136,0.096314656,0.33665354,0.188862123,-0.064121354,-0.488793488,-0.19864609,-0.031030992,-0.405578704,-0.418401336,-0.379147107,-0.397335715,-0.427277462,-0.44456181,-0.282442837,-0.257870309,-0.214627927,-0.208797081,-0.191781433,-0.176259105,-0.197516687,-0.158604402,-0.171636302,-0.096607254,-0.015672215,-0.026926843,-0.012198941,-0.018466064,0.028461032,0.172969031,0.358692395,0.567719852
801160.INDX,601991.XSHG,-0.36861904,-0.467294294,-0.385329306,-0.512930137,-0.537981105,-0.603417477,-0.522527639,-0.461626602,-0.556781316,-0.465203876,-0.503727998,-0.446834378,-0.54997771,-0.55271049,-0.647540571,-0.32490549,-0.2988199,-0.418761411,-0.434114138,-0.454277986,-0.58888198,-0.797949292,-0.511843733,-0.494671264,-0.551127257,-0.577445641,-0.557691924,-0.602063425,-0.644757344,-0.676543838,-0.532513026,-0.536460738,-0.526671022,-0.540532931,-0.535954682,-0.533665751,-0.558456303,-0.520185737,-0.539196179,-0.457096643,-0.446042742,-0.493326004,-0.51778976,-0.533453491,-0.588808048,-0.616469293,-0.589545978,-0.635868146
801160.INDX,603080.XSHG,4.33066251,4.101550527,4.122290167,4.18638895,4.480380691,4.351981469,-0.570387379,-0.511152046,-0.595340572,-0.517914817,-0.606166927,-0.546425197,-0.669425422,-0.736669895,-0.854253126,-0.446142032,-0.450884072,-0.459443033,-0.496389082,-0.505318023,-0.629236748,-0.830821332,-0.559988657,-0.536930867,3.865270907,3.866693673,3.81641389,3.785122449,3.605955266,3.54640282,-0.614024783,-0.617115774,-0.610982067,-0.626150214,-0.621568377,-0.615728821,-0.635022662,-0.58856353,-0.596800718,-0.506450676,-0.490498858,-0.533190516,-0.56122664,-0.576996776,-0.636692017,-0.668081514,-0.647623543,-0.711550894
801160.INDX,603126.XSHG,-0.265169047,-0.315390553,-0.080731403,0.258682296,-0.210051567,-0.27115674,-0.227159118,-0.064610643,-0.041690792,0.170896676,-0.606166927,-0.546425197,-0.669425422,3.926427026,3.533403959,1.071575632,2.424365204,1.440273805,0.616974604,1.135123006,0.683222203,1.713456909,0.703410842,1.06771867,-0.225423402,0.246229285,1.014474978,1.490577556,1.489312125,1.579967033,1.870801348,1.871369762,2.077748131,2.16046412,-0.621568377,-0.615728821,-0.635022662,1.565323322,1.097753705,0.940769094,1.045003595,1.155438958,1.152935366,1.176113398,1.339443809,1.473564341,1.58764432,1.721117594
801160.INDX,603177.XSHG,0.871984872,1.184182865,0.91315505,1.557654888,1.691194276,4.210585266,4.372471761,2.991093645,4.071561835,2.079655199,3.143787727,1.383556905,1.602988629,3.041708319,3.533403959,-0.446142032,-0.412956345,-0.459443033,-0.496389082,-0.505318023,-0.629236748,-0.830821332,-0.559988657,-0.536930867,2.157751817,2.157283213,2.28882499,2.421773843,2.840311013,2.638415304,2.738946117,2.579679647,2.72481098,2.433526543,2.628174206,2.696522834,3.006480151,3.47597397,3.522390654,-0.506450676,-0.455728876,-0.533190516,-0.56122664,-0.576996776,-0.636692017,-0.668081514,-0.647623543,-0.711550894
801160.INDX,603200.XSHG,0.700109092,1.732362139,0.680214952,0.292216444,0.559793283,0.90709962,1.71267783,2.941193244,4.071561835,2.507253429,3.22871258,2.51092348,3.912498917,-0.736669895,-0.854253126,-0.446142032,-0.450884072,-0.459443033,-0.496389082,-0.505318023,-0.629236748,-0.830821332,-0.559988657,-0.536930867,1.52121643,1.835963837,1.832751829,1.897503391,2.002952965,2.07866651,2.468167244,2.649413198,2.830660946,2.691235947,2.966572263,3.201453432,3.535609822,-0.58856353,-0.596800718,-0.506450676,-0.490498858,-0.533190516,-0.56122664,-0.576996776,-0.636692017,-0.668081514,-0.647623543,-0.711550894
801160.INDX,603393.XSHG,0.720529674,1.321136005,-0.417293283,-0.549407442,-0.201955531,0.242379305,1.035871077,-0.117948141,-0.275105321,0.06082047,0.288959773,0.27322364,0.126858453,0.252441079,0.444775916,1.209595908,1.565547868,0.955342542,1.510154874,3.925927,4.136820448,3.754828693,-0.559988657,-0.536930867,0.080145616,0.01681666,-0.621156517,5.81E-06,0.036806125,0.077303582,0.246128108,0.240101819,0.644975795,0.905306456,1.109186123,1.255205783,1.329814759,1.481071625,1.682605593,1.944301095,2.269372122,2.589185683,3.22807396,3.786686591,3.610619306,3.140671754,-0.647623543,-0.711550894
801160.INDX,603568.XSHG,-0.275731417,0.345284936,-0.043152838,-0.21632535,-0.245481745,-0.122623663,-0.176342191,-0.034551667,0.435558002,-0.116614949,-0.083792015,-0.172400547,-0.191702985,-0.160056852,0.661969578,0.150598167,0.799799585,0.109030138,0.18980872,0.591983341,1.493141663,3.555040222,0.339213664,0.314199055,-0.164332479,-0.176349053,-0.198338691,-0.180325467,-0.209165051,-0.202059604,-0.060857214,-0.060146471,0.016657775,0.06130539,0.279107971,0.314051226,0.309267633,0.376744352,0.414135252,0.540203788,0.728305294,0.839962151,1.038671051,1.105836412,1.204147932,1.223604393,1.259932321,1.72282932
801160.INDX,603588.XSHG,-0.213183818,-0.307520331,-0.270400005,-0.30485788,-0.360429424,-0.316690976,0.110427141,0.76647943,-0.595340572,-0.517914817,-0.606166927,-0.546425197,-0.155581341,-0.067450157,0.223350136,-0.055833778,-0.121834546,-0.153716886,-0.189666124,-0.222547903,0.103354651,0.461895862,0.692375855,0.228707567,-0.332532722,-0.332672715,-0.269208883,-0.230383135,-0.257512248,-0.294911608,-0.156354758,-0.193452057,-0.610982067,-0.626150214,-0.621568377,-0.615728821,-0.124749099,-0.077571126,-0.098174491,-0.040218471,-0.008370813,-0.024081611,-0.01834784,0.032544555,0.040864514,0.052268298,0.068176857,0.019661826
801160.INDX,603603.XSHG,-0.132297496,-0.057168298,-0.417293283,-0.549407442,-0.598661296,1.162542046,1.419838482,1.558261612,4.071561835,4.07177158,4.109399597,4.069834852,3.912498917,-0.736669895,3.533403959,3.989514819,-0.437620608,-0.459443033,-0.496389082,-0.505318023,-0.629236748,-0.830821332,-0.559988657,-0.536930867,2.628575215,3.153775704,-0.621156517,-0.676882915,-0.723575926,3.54640282,3.602878074,3.502003026,3.587454052,3.647444787,3.721041263,3.548360862,3.535609822,-0.58856353,3.522390654,3.734577132,-0.478339668,-0.533190516,-0.56122664,-0.576996776,-0.636692017,-0.668081514,-0.647623543,-0.711550894
801160.INDX,603689.XSHG,0.571370643,0.800488402,0.161844893,0.203862287,0.489614277,2.222422647,4.372471761,2.373884749,0.957137463,1.478904671,1.434474141,1.631005798,3.912498917,3.895608503,2.079101186,3.989514819,4.239967525,4.249815772,-0.496389082,-0.505318023,-0.629236748,-0.830821332,-0.559988657,-0.536930867,1.17217447,1.414830841,1.636629192,1.711269755,2.223622992,2.523123842,2.9631777,2.829789593,3.035633356,3.314955778,3.674638927,3.548360862,3.535609822,3.554178292,3.522390654,3.734577132,3.781994422,3.712938872,-0.56122664,-0.576996776,-0.636692017,-0.668081514,-0.647623543,-0.711550894
801160.INDX,603693.XSHG,-0.394703501,-0.5030629,-0.417293283,-0.549407442,-0.598661296,-0.66873624,-0.570387379,-0.511152046,-0.595340572,-0.517914817,-0.606166927,-0.546425197,-0.669425422,-0.736669895,-0.854253126,-0.446142032,-0.450884072,-0.459443033,-0.496389082,-0.505318023,-0.629236748,-0.830821332,-0.559988657,-0.536930867,-0.598518484,-0.630866617,-0.621156517,-0.676882915,-0.723575926,-0.759521404,-0.614024783,-0.617115774,-0.610982067,-0.626150214,-0.621568377,-0.615728821,-0.635022662,-0.58856353,-0.596800718,-0.506450676,-0.490498858,-0.533190516,-0.56122664,-0.576996776,-0.636692017,-0.668081514,-0.647623543,-0.711550894
801160.INDX,603706.XSHG,-0.394703501,-0.5030629,-0.417293283,-0.549407442,-0.598661296,-0.66873624,-0.570387379,-0.511152046,-0.595340572,-0.517914817,-0.606166927,-0.546425197,-0.669425422,-0.736669895,-0.854253126,-0.446142032,-0.450884072,-0.459443033,-0.496389082,-0.505318023,-0.629236748,-0.830821332,-0.559988657,-0.536930867,-0.598518484,-0.630866617,-0.621156517,-0.676882915,-0.723575926,-0.759521404,-0.614024783,-0.617115774,-0.610982067,-0.626150214,-0.621568377,-0.615728821,-0.635022662,-0.58856353,-0.596800718,-0.506450676,-0.490498858,-0.533190516,-0.56122664,-0.576996776,-0.636692017,-0.668081514,-0.647623543,-0.711550894
801160.INDX,603797.XSHG,0.32724213,1.630021049,0.613179389,0.808487741,1.07453284,2.661493314,3.006719579,3.829776578,4.071561835,1.621332716,2.061330733,1.973237421,3.461850894,3.926427026,-0.772685648,-0.446142032,-0.450884072,-0.459443033,-0.496389082,-0.505318023,-0.629236748,-0.830821332,-0.559988657,-0.536930867,1.843688415,2.038141684,2.46284261,2.448165842,2.519261425,2.568487064,2.802557148,2.84536527,2.937297598,2.420718529,2.73018381,3.127346774,3.535609822,3.554178292,-0.528048711,-0.506450676,-0.490498858,-0.533190516,-0.56122664,-0.576996776,-0.636692017,-0.668081514,-0.647623543,-0.711550894
801160.INDX,603817.XSHG,-0.045961604,0.313521963,0.080054715,0.181952121,0.487169435,0.57570052,0.732720484,0.496073629,2.094292371,0.672021814,1.141925437,0.811916042,1.276765023,2.773794706,3.527973686,3.989514819,-0.44102479,-0.459443033,-0.496389082,-0.505318023,-0.629236748,-0.830821332,-0.559988657,-0.536930867,0.405649267,0.478815995,0.681642176,0.850199173,1.253131394,1.203527628,1.453684705,1.530476623,1.769448576,1.805989205,2.072037338,2.382833372,2.746419036,3.256166776,3.522390654,3.734577132,-0.481460429,-0.533190516,-0.56122664,-0.576996776,-0.636692017,-0.668081514,-0.647623543,-0.711550894
801160.INDX,603903.XSHG,0.022341721,0.381279212,0.209712516,1.054166999,1.858686031,1.531687503,1.789837068,1.640470725,3.800133922,3.891386758,4.109399597,3.261842724,3.912498917,3.926427026,3.533403959,0.772713457,-0.450884072,-0.459443033,-0.496389082,-0.505318023,-0.629236748,-0.830821332,-0.559988657,-0.536930867,1.690389094,2.109473565,2.995961953,3.595585395,3.498635927,3.538738039,3.602878074,3.502003026,3.587454052,3.647444787,3.721041263,3.548360862,3.535609822,3.554178292,3.522390654,0.762684678,-0.490498858,-0.533190516,-0.56122664,-0.576996776,-0.636692017,-0.668081514,-0.647623543,-0.711550894
801170.INDX,000022.XSHE,-0.560837309,-0.518799105,-0.578476833,-0.589697413,-0.561816141,-0.506883941,-0.426620219,-0.449583255,-0.389759188,-0.277197837,0.030222479,0.293364287,0.813612846,0.15229573,0.269715376,0.03650985,-0.304443226,-0.12811897,0.219417646,-0.265343947,-0.404426963,-0.344521493,-0.3954229,-0.352187781,-0.636927654,-0.625769138,-0.663962189,-0.672776773,-0.646569724,-0.588031831,-0.553751465,-0.513150179,-0.132364779,-0.127312221,-0.066123833,-0.040776679,-0.091293572,-0.192509704,-0.25028231,-0.249500108,-0.272500157,-0.295842717,-0.293890507,-0.348717375,-0.395668206,-0.395757839,-0.429519132,-0.419599696
801170.INDX,000088.XSHE,-0.451264203,-0.357247996,-0.46299913,-0.488173373,-0.438892664,-0.343338485,-0.334636134,-0.348720079,-0.472742702,-0.314004122,-0.230713819,-0.103918099,0.410699156,0.14850243,0.242338857,-0.228279483,-0.391603134,-0.416336572,-0.354676874,-0.388933324,-0.475512296,-0.431724933,-0.429252165,-0.394065415,-0.4913219,-0.425376715,-0.430811554,-0.380834609,-0.352388856,-0.299493758,-0.269121803,-0.232602874,-0.299983165,-0.296638033,-0.244619511,-0.20432835,-0.227458443,-0.299181244,-0.362676653,-0.371306526,-0.396947839,-0.441699933,-0.436794884,-0.466610737,-0.519148135,-0.525670373,-0.549537585,-0.530433963
801170.INDX,000089.XSHE,-0.277092256,-0.302353905,-0.492116642,-0.502116206,-0.254687805,-0.254854926,-0.327904642,-0.245982123,-0.492771053,-0.330022994,-0.368884144,-0.260497826,-0.243971452,-0.350175529,-0.467103128,-0.333556849,-0.35239081,-0.351333124,-0.283475576,-0.448559257,-0.508063657,-0.401937401,-0.40279376,-0.348923687,-0.481654891,-0.475481906,-0.523814708,-0.517713239,-0.488355034,-0.437170867,-0.410761644,-0.367495117,-0.451243905,-0.451523709,-0.400267968,-0.350617191,-0.357489,-0.372877613,-0.390907614,-0.353719651,-0.373777665,-0.418375285,-0.410818248,-0.44000634,-0.472210747,-0.461906414,-0.482009245,-0.421922753
801170.INDX,000099.XSHE,-0.37763377,-0.341197257,-0.064180614,-0.246448053,-0.301660845,-0.271424881,-0.241484739,-0.193550769,-0.628945127,-0.480160656,-0.492755212,-0.480290886,-0.467987222,-0.485449018,-0.452489093,-0.200803101,-0.120328358,-0.167889514,-0.154693003,-0.184178999,-0.230856868,-0.035630075,0.063019033,0.737290464,-0.396367844,-0.377340347,-0.409516961,-0.445760612,-0.428677323,-0.352282988,-0.308082209,-0.256984495,-0.596428175,-0.596671975,-0.543408205,-0.502133711,-0.50853943,-0.515742743,-0.003783933,0.073489079,0.141324452,0.144480362,0.198777758,0.205093724,0.289820025,0.378164153,0.432959846,0.590807782
