,code,name
5473,114098.SZ,16东集06
5474,118886.SZ,16东集04
5475,118702.SZ,16东集02
5476,118620.SZ,16东集01
5477,136155.SH,16电建01
5478,136753.SH,16大华02
5479,136355.SH,16大华01
5480,136706.SH,16当代03
5481,136366.SH,16当代02
5482,136310.SH,16当代01
5483,136494.SH,16滇博01
5484,118788.SZ,16长租02
5485,135253.SH,16财通Y1
5486,135558.SH,16财通02
5487,135491.SH,16财通01
5488,118855.SZ,16彩生02
5489,118548.SZ,16彩生01
5490,136421.SH,16春秋01
5491,136462.SH,16漕河泾
5492,145096.SH,16驰宏02
5493,139133.SH,16磁湖02
5494,145095.SH,16驰宏01
5495,136138.SH,16常高新
5496,139005.SH,16郴福城
5497,136748.SH,16长峰01
5498,136680.SH,16川电03
5499,136358.SH,16川电02
5500,136295.SH,16川电01
5501,136809.SH,16常城01
5502,112491.SZ,16宝新02
5503,112483.SZ,16宝新01
5504,112315.SZ,16宝龙债
5505,116217.SZ,16巴拉A4
5506,116216.SZ,16巴拉A3
5507,116215.SZ,16巴拉A2
5508,116214.SZ,16巴拉A1
5509,145209.SH,16宝龙04
5510,145208.SH,16宝龙03
5511,112430.SZ,16宝龙03
5512,112341.SZ,16宝龙02
5513,135701.SH,16宝龙02
5514,114078.SZ,16必康02
5515,118795.SZ,16必康01
5516,137015.SH,16包集EB
5517,139147.SH,16北固债
5518,136850.SH,16宝丰02
5519,136422.SH,16宝丰01
5520,112427.SZ,16滨房01
5521,139223.SH,16白城投
5522,135403.SH,16北辰01
5523,136240.SH,16北部湾
5524,112366.SZ,16宝安01
5525,118889.SZ,16奥园02
5526,118489.SZ,16奥园01
5527,139071.SH,16安泰01
5528,135249.SH,16爱山债
5529,112373.SZ,16奥瑞金
5530,112478.SZ,16奥燃03
5531,112416.SZ,16奥燃02
5532,112385.SZ,16奥燃01
5533,139035.SH,16阿克苏
5534,139169.SH,16安国资
5535,139322.SH,16奥德02
5536,127370.SH,16奥德01
5537,125865.SH,15浙资02
5538,125610.SH,15珠投01
5539,118443.SZ,15中南03
5540,118387.SZ,15中南02
5541,118345.SZ,15中南01
5542,112271.SZ,15中粮01
5543,125765.SH,15漳九龙
5544,136063.SH,15中骏02
5545,136010.SH,15中骏01
5546,112265.SZ,15中环债
5547,122373.SH,15舟港债
5548,118333.SZ,15株国02
5549,125678.SH,15中地01
5550,118451.SZ,15中城04
5551,118450.SZ,15中城03
5552,118407.SZ,15中城02
5553,118369.SZ,15中城01
5554,125828.SH,15中宝债
5555,127350.SH,15浙滨债
5556,136078.SH,15禹洲01
5557,127306.SH,15伊小微
5558,112291.SZ,15渝外贸
5559,136098.SH,15义市01
5560,136058.SH,15宜集债
5561,118383.SZ,15阳集02
5562,118350.SZ,15阳集01
5563,122405.SH,15宜华债02
5564,122397.SH,15宜华债01
5565,127338.SH,15宜高投
5566,118490.SZ,15阳光05
5567,118421.SZ,15阳光04
5568,118390.SZ,15阳光03
5569,112267.SZ,15阳房02
5570,112260.SZ,15阳房01
5571,125779.SH,15禹地产
5572,118329.SZ,15易成债
5573,122485.SH,15厦住宅
5574,118941.SZ,15西证01
5575,136008.SH,15协鑫债
5576,127246.SH,15徐新盛
5577,127376.SH,15西微02
5578,136066.SH,15西王01
5579,127224.SH,15西微01
5580,127348.SH,15响水债
5581,118414.SZ,15翔控05
5582,118413.SZ,15翔控04
5583,118353.SZ,15翔控03
5584,118348.SZ,15翔控02
5585,118347.SZ,15翔控01
5586,122457.SH,15新金债
5587,136095.SH,15锡交01
5588,122406.SH,15新湖债
5589,125826.SH,15新航发
5590,116074.SZ,15星河A5
5591,116073.SZ,15星河A4
5592,116072.SZ,15星河A3
5593,136037.SH,15旭辉02
5594,122486.SH,15旭辉01
5595,122492.SH,15新光02
5596,122483.SH,15新光01
5597,122435.SH,15兴发债
5598,127334.SH,15锡创投
5599,127287.SH,15芜新马
5600,127258.SH,15温铁02
5601,127256.SH,15温铁01
5602,127280.SH,15魏桥债
5603,122447.SH,15物美02
5604,122414.SH,15物美01
5605,125639.SH,15吴江01
5606,127271.SH,15乌高微
5607,125714.SH,15威国01
5608,125915.SH,15伟驰03
5609,125927.SH,15伟驰02
5610,125972.SH,15伟驰01
5611,122476.SH,15天瑞债
5612,127099.SH,15天瑞02
5613,127053.SH,15天瑞01
5614,132002.SH,15天集EB
5615,122403.SH,15天恒债
5616,118438.SZ,15泰禾05
5617,118437.SZ,15泰禾04
5618,118375.SZ,15泰禾03
5619,118361.SZ,15泰禾02
5620,125705.SH,15太湖01
5621,122421.SH,15天房债
5622,125885.SH,15天房发
5623,125762.SH,15天风次
5624,112256.SZ,15天保01
5625,136036.SH,15苏元禾
5626,136106.SH,15三友02
5627,136105.SH,15三友01
5628,112289.SZ,15顺鑫02
5629,112245.SZ,15顺鑫01
5630,122496.SH,15世茂02
5631,122464.SH,15世茂01
5632,127263.SH,15沭金源
5633,136099.SH,15绍交01
5634,122396.SH,15时代债
5635,125767.SH,15时代01
5636,136104.SH,15市北债
5637,127268.SH,15汝州债
5638,136003.SH,15如意债
5639,136118.SH,15融信01
5640,112258.SZ,15荣盛03
5641,112257.SZ,15荣盛02
5642,112253.SZ,15荣盛01
5643,123599.SH,15瑞热07
5644,123598.SH,15瑞热06
5645,123597.SH,15瑞热05
5646,123596.SH,15瑞热04
5647,118441.SZ,15荣发04
5648,118389.SZ,15荣发03
5649,122445.SH,15融创03
5650,122433.SH,15融创02
5651,122432.SH,15融创01
5652,125683.SH,15启迪01
5653,127337.SH,15潜城投
5654,123938.SH,15濮热06
5655,123937.SH,15濮热05
5656,123936.SH,15濮热04
5657,123935.SH,15濮热03
5658,127317.SH,15平崆旅
5659,122459.SH,15平高债
5660,125679.SH,15南通债
5661,119277.SZ,15宁北07
5662,119276.SZ,15宁北06
5663,119275.SZ,15宁北05
5664,119274.SZ,15宁北04
5665,119273.SZ,15宁北03
5666,125791.SH,15绵投控
5667,136012.SH,15梅花02
5668,122431.SH,15闽高速
5669,136026.SH,15蒙阜丰
5670,136017.SH,15名城01
5671,122440.SH,15龙光01
5672,136090.SH,15绿地02
5673,125629.SH,15柳东02
5674,125641.SH,15柳东01
5675,136089.SH,15绿地01
5676,127316.SH,15洛城投
5677,136072.SH,15开元02
5678,136071.SH,15开元01
5679,131157.SH,15昆西05
5680,131156.SH,15昆西04
5681,131155.SH,15昆西03
5682,127347.SH,15昆水务
5683,118405.SZ,15昆钢债
5684,118346.SZ,15昆发01
5685,117009.SZ,15九洲债
5686,118427.SZ,15金债01
5687,127047.SH,15江油债
5688,136086.SH,15金源02
5689,136084.SH,15金源01
5690,123030.SH,15津融债
5691,112272.SZ,15金科01
5692,118456.SZ,15晋交02
5693,125608.SH,15津港债
5694,127340.SH,15冀广02
5695,127231.SH,15冀广01
5696,122451.SH,15九鼎债
5697,127315.SH,15机场债
5698,122427.SH,15海正01
5699,136009.SH,15红星01
5700,112294.SZ,15海伟02
5701,112286.SZ,15海伟01
5702,112287.SZ,15海投债
5703,136068.SH,15哈投02
5704,136005.SH,15海投01
5705,122499.SH,15哈投01
5706,127273.SH,15黑山债
5707,123844.SH,15鹤热05
5708,123843.SH,15鹤热04
5709,123842.SH,15鹤热03
5710,123708.SH,15环球B
5711,127178.SH,15华南城
5712,136032.SH,15红美01
5713,127323.SH,15海陵债
5714,112240.SZ,15华联债
5715,122429.SH,15海亮01
5716,118357.SZ,15海控01
5717,127240.SH,15洪轨02
5718,136057.SH,15华发01
5719,112247.SZ,15华东债
5720,122439.SH,15红豆债
5721,112270.SZ,15华邦债
5722,118422.SZ,15沪宝01
5723,136020.SH,15华安02
5724,136015.SH,15华安01
5725,122407.SH,15广证债
5726,136115.SH,15广证G2
5727,127272.SH,15高邮债
5728,118938.SZ,15国信Y1
5729,127300.SH,15国泰债
5730,122443.SH,15桂金债
5731,123213.SH,15国君Y2
5732,123269.SH,15国君Y1
5733,125613.SH,15桂金02
5734,112244.SZ,15国海债
5735,127330.SH,15赣和济
5736,136081.SH,15广汇01
5737,127302.SH,15桂城投
5738,118401.SZ,15国安债
5739,127265.SH,15涪小微
5740,123653.SH,15富水10
5741,123652.SH,15富水09
5742,123651.SH,15富水08
5743,123650.SH,15富水07
5744,112269.SZ,15涪陵01
5745,112306.SZ,15泛控01
5746,118465.SZ,15泛海债
5747,122470.SH,15泛海03
5748,122458.SH,15泛海02
5749,125866.SH,15泛海01
5750,112243.SZ,15东旭债
5751,122417.SH,15东旭集
5752,136033.SH,15东旭02
5753,118359.SZ,15东旭01
5754,112280.SZ,15东华02
5755,112268.SZ,15东华01
5756,136023.SH,15当代债
5757,118460.SZ,15长租01
5758,127276.SH,15昌小微
5759,136031.SH,15常发投
5760,136013.SH,15财达债
5761,125615.SH,15宝龙02
5762,122398.SH,15北巴债
5763,125775.SH,15奥园01
5764,124568.SH,14株国投
5765,112233.SZ,14漳发债
5766,124610.SH,14云铁投
5767,136405.SH,14亿利02
5768,122332.SH,14亿利01
5769,122331.SH,14营口港
5770,124548.SH,14裕峰债
5771,123233.SH,14新华债
5772,127028.SH,14新供销
5773,127039.SH,14西电债
5774,136004.SH,14武控02
5775,122340.SH,14武控01
5776,124977.SH,14天瑞03
5777,124815.SH,14天瑞02
5778,127002.SH,14天能02
5779,124584.SH,14天能01
5780,123372.SH,14泰康债
5781,123283.SH,14泰康02
5782,123377.SH,14太保债
5783,124495.SH,14晟晏债
5784,124989.SH,14三星01
5785,136214.SH,14上实02
5786,122362.SH,14上实01
5787,123526.SH,14迁热07
5788,123525.SH,14迁热06
5789,123524.SH,14迁热05
5790,123385.SH,14平安寿
5791,135501.SH,14昆高02
5792,135500.SH,14昆高01
5793,127021.SH,14京天恒
5794,124608.SH,14句容福
5795,124824.SH,14金桥棚
5796,123511.SH,14吉城05
5797,122333.SH,14嘉宝债
5798,124894.SH,14海资02
5799,124597.SH,14海资01
5800,122495.SH,14亨通02
5801,122371.SH,14亨通01
5802,124915.SH,14宏桥02
5803,124558.SH,14宏桥01
5804,127046.SH,14海控02
5805,124753.SH,14海控01
5806,136110.SH,14昊华02
5807,136011.SH,14瀚华02
5808,122365.SH,14昊华01
5809,122380.SH,14瀚华01
5810,112208.SZ,14华邦01
5811,124614.SH,14桂农垦
5812,122361.SH,14福田债
5813,112217.SZ,14东江01
5814,123322.SH,14财通01
5815,112203.SZ,14北农债
5816,124896.SH,14北港债
5817,122351.SH,14北辰02
5818,122348.SH,14北辰01
5819,122245.SH,13甬热电
5820,124418.SH,13永利债
5821,124208.SH,13西投债
5822,136064.SH,13铁龙02
5823,122347.SH,13太极02
5824,122306.SH,13太极01
5825,122302.SH,13天房债
5826,124247.SH,13绍交投
5827,124161.SH,13瑞水泥
5828,124315.SH,13瓯交投
5829,136531.SH,13牡丹02
5830,122336.SH,13牡丹01
5831,124220.SH,13晋能交
5832,122344.SH,13尖峰02
5833,124252.SH,13邯交通
5834,124146.SH,13海发控
5835,124288.SH,13光谷联
5836,124137.SH,13赣发投
5837,124306.SH,13鄂三宁
5838,124375.SH,13鄂供销
5839,124277.SH,13大丰港
5840,112123.SZ,12中山01
5841,122221.SH,12重工02
5842,124038.SH,12远洲控
5843,112076.SZ,12雅致02
5844,124031.SH,12豫铁投
5845,122718.SH,12渝南债
5846,112107.SZ,12云内债
5847,122159.SH,12亿利02
5848,122143.SH,12亿利01
5849,124053.SH,12营口港
5850,124118.SH,12香兴中
5851,122552.SH,12新新业
5852,112128.SZ,12湘金01
5853,124007.SH,12西电梯
5854,122513.SH,12伟星集
5855,122181.SH,12山鹰债
5856,124121.SH,12盘江债
5857,122541.SH,12宁上陵
5858,124133.SH,12宁宝源
5859,124002.SH,12蒙高路
5860,122559.SH,12昆交02
5861,112115.SZ,12冀东03
5862,112114.SZ,12冀东02
5863,122643.SH,12海资债
5864,124084.SH,12沪临港
5865,122524.SH,12海亮02
5866,122523.SH,12海亮01
5867,124302.SH,12桂交投
5868,112117.SZ,12福发债
5869,122746.SH,12方大02
5870,124042.SH,12鄂旅投
5871,122578.SH,12长宁债
5872,122591.SH,12常交债
5873,122187.SH,12玻纤债
5874,122784.SH,11中兴新
5875,112038.SZ,11锡业债
5876,122062.SH,11西矿02
5877,112052.SZ,11许继债
5878,123489.SH,11新华债
5879,123494.SH,11泰康02
5880,123493.SH,11泰康01
5881,122759.SH,11泰豪债
5882,112034.SZ,11陕气债
5883,122867.SH,11石城投
5884,122127.SH,11欧亚债
5885,122782.SH,11宁农债
5886,122813.SH,11宁交通
5887,122096.SH,11健康元
5888,112067.SZ,11冀东02
5889,112041.SZ,11冀东01
5890,122845.SH,11横店债
5891,122787.SH,11赣铁债
5892,122765.SH,11泛海02
5893,122941.SH,10镇城投
5894,122889.SH,10冶色债
5895,123006.SH,10武高债
5896,122912.SH,10鄂国资
5897,111062.SZ,10并高铁
5898,124483.SH,09渝地产
5899,122940.SH,09咸城投
5900,122965.SH,09潍投债
5901,122961.SH,09武城投
5902,122928.SH,09铁岭债
5903,124931.SH,09晋交投
5904,111050.SZ,09华菱债
5905,122956.SH,09常高新
5906,128022.SZ,众信转债
5907,149074.SH,中建材2C
5908,142659.SH,中港2优C
5909,149095.SH,中电3优B
5910,149029.SH,浙商2优C
5911,146718.SH,浙商1B
5912,131828.SH,镇交1H
5913,131827.SH,镇交1G
5914,131826.SH,镇交1F
5915,131825.SH,镇交1E
5916,131824.SH,镇交1D
5917,131823.SH,镇交1C
5918,116222.SZ,远东委C
5919,142039.SH,银泰C
5920,142038.SH,银泰B
5921,128023.SZ,亚太转债
5922,128037.SZ,岩土转债
5923,128021.SZ,兄弟转债
5924,113509.SH,新泉转债
5925,123009.SZ,星源转债
5926,142051.SH,兴银B
5927,113508.SH,新凤转债
5928,146890.SH,鑫安2B
5929,116772.SZ,西国贸B
5930,116961.SZ,携程1B
5931,146841.SH,小米5优B
5932,146635.SH,小米4优B
5933,146508.SH,小米3优B
5934,146316.SH,小米2优B
5935,113016.SH,小康转债
5936,142815.SH,武威B5
5937,142814.SH,武威B4
5938,142813.SH,武威B3
5939,142812.SH,武威B2
5940,123005.SZ,万信转债
5941,122618.SH,统众暂停
5942,142583.SH,铁建1B
5943,123004.SZ,铁汉转债
5944,128030.SZ,天康转债
5945,149581.SH,天富03A2
5946,116662.SZ,特锐德02
5947,142086.SH,泰兴05
5948,142085.SH,泰兴04
5949,142084.SH,泰兴03
5950,113503.SH,泰晶转债
5951,128010.SZ,顺昌转债
5952,128020.SZ,水晶转债
5953,128032.SZ,双环转债
5954,116928.SZ,狮桥十A3
5955,116845.SZ,狮桥9优B
5956,116985.SZ,狮桥11C
5957,116984.SZ,狮桥11B
5958,116646.SZ,狮桥08B
5959,116582.SZ,狮桥07B
5960,116558.SZ,狮桥06B
5961,116494.SZ,狮桥05B
5962,119285.SZ,狮桥02B
5963,149226.SH,石榴优B
5964,128018.SZ,时达转债
5965,122772.SH,山煤暂停
5966,131671.SH,上实B
5967,146608.SH,上实6B
5968,142323.SH,上实2C2
5969,142322.SH,上实2C1
5970,131371.SH,融和2B
5971,131970.SH,庆汇2C
5972,124976.SH,PR张掖债
5973,124054.SH,PR株云龙
5974,124671.SH,PR湛新域
5975,124389.SH,PR资水务
5976,124149.SH,PR镇水利
5977,127041.SH,PR中山交
5978,127084.SH,PR中区债
5979,127137.SH,PR株今添
5980,124657.SH,PR张经投
5981,122665.SH,PR镇交投
5982,124387.SH,PR湛基投
5983,122586.SH,PR中交通
5984,124840.SH,PR漳九龙
5985,127184.SH,PR漳经发
5986,122856.SH,PR株高债
5987,122557.SH,PR株高科
5988,124340.SH,PR张保债
5989,127189.SH,PR渝悦投
5990,127098.SH,PR营沿海
5991,124091.SH,PR渝兴债
5992,124370.SH,PR虞新区
5993,124270.SH,PR渝万盛
5994,127159.SH,PR越投债
5995,127152.SH,PR渝铜梁
5996,124527.SH,PR榆神债
5997,124810.SH,PR一师鑫
5998,124142.SH,PR渝三峡
5999,124278.SH,PR渝双桥
6000,124400.SH,PR渝双福
6001,124835.SH,PR渝南债
6002,124268.SH,PR渝南发
6003,124819.SH,PR渝旅开
6004,124181.SH,PR余开投
6005,124863.SH,PR沂科技
6006,122614.SH,PR渝缙债
6007,124343.SH,PR阳江债
6008,123020.SH,PR沿江债
6009,127167.SH,PR阳江投
6010,124556.SH,PR余经开
6011,124679.SH,PR宜经开
6012,124037.SH,PR渝江北
6013,127131.SH,PR玉交02
6014,127020.SH,PR玉交01
6015,124423.SH,PR宜环科
6016,124434.SH,PR渝豪江
6017,124497.SH,PR扬化工
6018,124626.SH,PR渝豪02
6019,124017.SH,PR伊国资
6020,127225.SH,PR鹰高新
6021,127135.SH,PR阳高新
6022,124934.SH,PR渝港投
6023,124384.SH,PR雅发投
6024,124455.SH,PR越都债
6025,127130.SH,PR尧都债
6026,124269.SH,PR渝大足
6027,124147.SH,PR甬东投
6028,124968.SH,PR盐东投
6029,127187.SH,PR宜城债
6030,124930.SH,PR堰城债
6031,127083.SH,PR宜创债
6032,122562.SH,PR伊春债
6033,122532.SH,PR宜财投
6034,124117.SH,PR宜城投
6035,124394.SH,PR永城投
6036,124750.SH,PR宜春投
6037,124743.SH,PR银城投
6038,122588.SH,PR益城投
6039,124689.SH,PR雨城投
6040,124395.SH,PR堰城投
6041,124029.SH,PR玉城投
6042,124869.SH,PR渝长寿
6043,122544.SH,PR渝长开
6044,122609.SH,PR扬城控
6045,124901.SH,PR虞城建
6046,124478.SH,PR仪城发
6047,124116.SH,PR渝北飞
6048,149067.SH,PR优B
6049,124518.SH,PR忻州02
6050,127090.SH,PR新郑02
6051,124460.SH,PR忻州01
6052,124386.SH,PR新沂债
6053,127119.SH,PR兴堰债
6054,124638.SH,PR信阳债
6055,124775.SH,PR新余东
6056,124253.SH,PR新乡投
6057,124170.SH,PR厦杏林
6058,127143.SH,PR新泰债
6059,122600.SH,PR鑫泰债
6060,124509.SH,PR湘潭新
6061,127227.SH,PR锡山债
6062,124711.SH,PR象山债
6063,124739.SH,PR西塞山
6064,122567.SH,PR小清河
6065,123010.SH,PR湘临港
6066,124916.SH,PR新开元
6067,124672.SH,PR徐开发
6068,124693.SH,PR新凯迪
6069,124973.SH,PR宣建债
6070,127095.SH,PR湘九债
6071,122519.SH,PR锡经开
6072,124299.SH,PR西经开
6073,124744.SH,PR萧经开
6074,124128.SH,PR萧经开
6075,124378.SH,PR湘九华
6076,122585.SH,PR新海连
6077,124681.SH,PR徐高新
6078,124796.SH,PR襄高投
6079,124751.SH,PR徐高铁
6080,124983.SH,PR孝高02
6081,124829.SH,PR孝高01
6082,124203.SH,PR浔富和
6083,124158.SH,PR锡东城
6084,122637.SH,PR鑫城债
6085,124070.SH,PR新城投
6086,124791.SH,PR孝城投
6087,122672.SH,PR西城投
6088,127110.SH,PR兴城建
6089,122522.SH,PR兴城建
6090,124864.SH,PR兴城建
6091,124684.SH,PR新城基
6092,124549.SH,PR新滨江
6093,124488.SH,PR吴兴南
6094,124704.SH,PR武威02
6095,124442.SH,PR武威01
6096,124223.SH,PR微山矿
6097,127059.SH,PR芜建债
6098,124962.SH,PR武经开
6099,127082.SH,PR望经开
6100,122613.SH,PR乌海债
6101,127229.SH,PR潍高新
6102,127113.SH,PR乌国投
6103,124773.SH,PR温高02
6104,124605.SH,PR温高01
6105,124021.SH,PR潍东兴
6106,127127.SH,PR渭城债
6107,124677.SH,PR乌城建
6108,124507.SH,PR潍滨城
6109,127109.SH,PR天盈债
6110,127007.SH,PR潭万楼
6111,127252.SH,PR通途债
6112,122504.SH,PR通天诚
6113,124748.SH,PR铜示范
6114,124566.SH,PR潭两型
6115,127051.SH,PR滕建债
6116,124199.SH,PR泰交债
6117,124860.SH,PR汤建投
6118,122655.SH,PR铜建投
6119,124337.SH,PR铜建设
6120,124374.SH,PR塔国资
6121,127153.SH,PR吐国投
6122,124429.SH,PR亭公投
6123,124341.SH,PR吐番资
6124,124956.SH,PR锑都债
6125,124790.SH,PR陶都债
6126,127074.SH,PR铜大江
6127,124445.SH,PR泰成兴
6128,122755.SH,PR潭城建
6129,124747.SH,PR太仓港
6130,127194.SH,PR天诚02
6131,127112.SH,PR天诚01
6132,124168.SH,PR绍中城
6133,122741.SH,PR双鸭债
6134,127015.SH,PR世园债
6135,122577.SH,PR苏相城
6136,124961.SH,PR苏望涛
6137,127129.SH,PR苏通债
6138,124575.SH,PR汕投资
6139,124884.SH,PR双水02
6140,124545.SH,PR双水01
6141,123024.SH,PR穗热电
6142,127037.SH,PR双桥债
6143,124715.SH,PR四平债
6144,122505.SH,PR绍袍江
6145,124783.SH,PR绍袍江
6146,127049.SH,PR绍柯开
6147,124022.SH,PR韶金叶
6148,124313.SH,PR苏家屯
6149,124949.SH,PR随建投
6150,124250.SH,PR宿建投
6151,124913.SH,PR绍交投
6152,124910.SH,PR石景山
6153,124873.SH,PR盛经02
6154,124624.SH,PR盛经01
6155,122638.SH,PR申华信
6156,124653.SH,PR遂河投
6157,124294.SH,PR苏华靖
6158,124786.SH,PR苏海集
6159,127126.SH,PR遂富源
6160,124272.SH,PR绥芬河
6161,124561.SH,PR苏汾湖
6162,127238.SH,PR陕东岭
6163,124040.SH,PR绍迪荡
6164,127128.SH,PR沈大东
6165,127185.SH,PR绍城债
6166,127157.SH,PR石城投
6167,122565.SH,PR邵城投
6168,124413.SH,PR寿城投
6169,122584.SH,PR松城开
6170,124057.SH,PR汕城开
6171,127198.SH,PR绍城北
6172,124301.SH,PR日照债
6173,124230.SH,PR蓉兴锦
6174,135433.SH,PR汝水电
6175,124703.SH,PR蓉隆博
6176,124552.SH,PR如金鑫
6177,124219.SH,PR荣经开
6178,124077.SH,PR榕建工
6179,122612.SH,PR蓉经02
6180,124388.SH,PR任城债
6181,122517.SH,PR青州02
6182,124461.SH,PR清远债
6183,127111.SH,PR黔南投
6184,124578.SH,PR青莱西
6185,124622.SH,PR钦临海
6186,124725.SH,PR曲开投
6187,124664.SH,PR秦开02
6188,124453.SH,PR秦开01
6189,122547.SH,PR曲靖投
6190,124654.SH,PR庆经投
6191,124785.SH,PR青宏源
6192,124235.SH,PR清河投
6193,124047.SH,PR黔宏升
6194,124051.SH,PR庆高新
6195,124056.SH,PR启国投
6196,124180.SH,PR綦东开
6197,124723.SH,PR启东02
6198,124628.SH,PR启东01
6199,122530.SH,PR七城投
6200,124688.SH,PR潜城投
6201,127174.SH,PR迁安投
6202,124906.SH,PR迁安02
6203,124494.SH,PR迁安01
6204,124058.SH,PR萍乡债
6205,124373.SH,PR平天湖
6206,127078.SH,PR盘山债
6207,124352.SH,PR平凉债
6208,124451.SH,PR濮建债
6209,127094.SH,PR盘经开
6210,124659.SH,PR平经开
6211,127055.SH,PR邳恒润
6212,124827.SH,PR普国资
6213,124061.SH,PR沛国资
6214,124425.SH,PR平国资
6215,122898.SH,PR攀国投
6216,122724.SH,PR攀国02
6217,124574.SH,PR攀国01
6218,122629.SH,PR平发债
6219,122533.SH,PR平城投
6220,127197.SH,PR瓯海债
6221,124293.SH,PR农六师
6222,124942.SH,PR南绿港
6223,124700.SH,PR内江投
6224,124646.SH,PR宁经开
6225,124687.SH,PR南化债
6226,124655.SH,PR宁海02
6227,124471.SH,PR宁海01
6228,124716.SH,PR宁国债
6229,124201.SH,PR南高速
6230,124866.SH,PR南二建
6231,124322.SH,PR南城发
6232,123011.SH,PR梅州债
6233,127057.SH,PR牟中债
6234,127230.SH,PR牡新区
6235,127132.SH,PR梅山债
6236,124535.SH,PR眉山资
6237,127177.SH,PR梅金叶
6238,127115.SH,PR马建投
6239,124777.SH,PR茂交投
6240,124236.SH,PR马经开
6241,124308.SH,PR眉宏大
6242,124634.SH,PR牡国资
6243,124952.SH,PR马高新
6244,122573.SH,PR牡国投
6245,124645.SH,PR临沂债
6246,124364.SH,PR临尧都
6247,124729.SH,PR兰新控
6248,127013.SH,PR乐山债
6249,124393.SH,PR连顺兴
6250,124974.SH,PR泸纳债
6251,124969.SH,PR醴陵资
6252,124904.SH,PR连旅泰
6253,124765.SH,PR醴陵投
6254,124736.SH,PR柳龙投
6255,124701.SH,PR临开债
6256,127117.SH,PR娄开债
6257,127004.SH,PR溧昆仑
6258,127164.SH,PR庐江债
6259,127032.SH,PR连交通
